9.65,2,19,6,41.922082541,-87.63415609299999,41.892042136,-87.63186395
11.85,2,19,5,41.929046936999995,-87.65131087700001,41.892042136,-87.63186395
10.65,2,20,6,41.91922505,-87.671445766,41.892042136,-87.63186395
10.85,3,20,5,41.921778188000005,-87.651061884,41.892042136,-87.63186395
5.85,8,10,7,41.892658108,-87.652534484,41.892042136,-87.63186395
5.85,1,3,7,41.905857769,-87.63086502700001,41.892042136,-87.63186395
15.65,8,23,3,41.949139771,-87.65680390899999,41.892042136,-87.63186395
16.45,11,19,6,41.957530922,-87.66661144,41.892042136,-87.63186395
7.85,2,23,7,41.87101588,-87.631406525,41.892042136,-87.63186395
18.45,1,20,6,41.979912445,-87.66418824200001,41.892042136,-87.63186395
3.25,2,2,6,41.771848515,-87.69566634200001,41.771848515,-87.69566634200001
5.75,4,1,2,41.857183858,-87.620334624,41.878865584,-87.625192142
7.05,9,23,3,41.857183858,-87.620334624,41.878865584,-87.625192142
25.45,2,9,5,41.975170943,-87.687515515,41.878865584,-87.625192142
21.25,12,4,4,41.968069,-87.72155906299999,41.878865584,-87.625192142
11.25,10,18,6,41.850266366,-87.66756931200001,41.878865584,-87.625192142
16.05,9,10,4,41.850266366,-87.66756931200001,41.878865584,-87.625192142
17.05,4,20,5,41.808916283,-87.596183344,41.878865584,-87.625192142
23.85,3,14,4,41.975170943,-87.687515515,41.878865584,-87.625192142
5.25,11,0,1,41.950673358,-87.666536281,41.953400044,-87.64600706600001
9.25,9,4,7,41.929077655,-87.646293476,41.953400044,-87.64600706600001
3.75,12,20,2,41.93057857,-87.64220631299999,41.93057857,-87.64220631299999
6.25,6,3,7,41.936310131,-87.651562592,41.93057857,-87.64220631299999
38.45,10,9,2,41.867902418,-87.642958665,41.97907082,-87.90303966100001
35.85,3,23,7,41.87101588,-87.631406525,41.97907082,-87.90303966100001
34.25,9,19,5,41.904935302,-87.64990722600001,41.97907082,-87.90303966100001
32.25,7,10,4,41.926811182,-87.642605247,41.97907082,-87.90303966100001
42.25,6,10,3,41.849246754,-87.624135298,41.97907082,-87.90303966100001
42.45,6,17,4,41.849246754,-87.624135298,41.97907082,-87.90303966100001
28.85,9,5,2,41.950545696,-87.67618249600001,41.97907082,-87.90303966100001
33.04,1,9,3,41.92926299,-87.63589095399999,41.97907082,-87.90303966100001
34.65,6,4,2,41.905857769,-87.63086502700001,41.97907082,-87.90303966100001
36.04,4,7,3,41.909495669,-87.630963601,41.97907082,-87.90303966100001
17.64,10,22,1,41.953582125,-87.72345239,42.009622881,-87.67016685700001
11.45,7,20,5,41.993930128,-87.75835358799999,42.009622881,-87.67016685700001
6.65,2,7,3,42.001571027,-87.695012589,42.009622881,-87.67016685700001
11.05,4,21,4,41.983636307,-87.723583185,42.009622881,-87.67016685700001
3.25,9,0,1,41.900069603,-87.720918238,41.900069603,-87.720918238
4.45,1,3,1,41.921778188000005,-87.651061884,41.921778356,-87.641459759
6.05,4,0,1,41.92926299,-87.63589095399999,41.921778356,-87.641459759
3.85,4,16,1,41.92926299,-87.63589095399999,41.921778356,-87.641459759
18.45,9,3,7,41.985015101,-87.804532006,41.96581197,-87.655878786
9.85,3,1,7,41.968069,-87.72155906299999,41.96581197,-87.655878786
8.45,8,0,7,41.93057857,-87.64220631299999,41.900265687,-87.63210922
9.85,6,22,2,41.934659157,-87.646729729,41.900265687,-87.63210922
3.85,12,23,3,41.904935302,-87.64990722600001,41.914747305,-87.654007029
6.25,7,13,5,41.906650766,-87.66533766,41.914747305,-87.654007029
6.85,3,3,1,41.938232293,-87.646782081,41.914747305,-87.654007029
3.65,2,17,4,41.904935302,-87.64990722600001,41.914747305,-87.654007029
7.85,5,20,3,41.94258518,-87.65664409200001,41.914747305,-87.654007029
7.85,9,0,7,41.899589796,-87.674719134,41.928431564,-87.699968591
10.65,8,2,1,41.949139771,-87.65680390899999,41.928431564,-87.699968591
6.25,6,20,7,41.953582125,-87.72345239,41.938666196,-87.71121059299999
5.25,9,5,1,41.953582125,-87.72345239,41.938666196,-87.71121059299999
8.25,10,8,6,41.953582125,-87.72345239,41.938666196,-87.71121059299999
4.45,11,9,6,41.938666196,-87.71121059299999,41.938666196,-87.71121059299999
3.25,11,10,6,41.938666196,-87.71121059299999,41.938666196,-87.71121059299999
7.45,7,10,5,41.938666196,-87.71121059299999,41.938666196,-87.71121059299999
10.05,7,0,1,41.921854911,-87.64621097700001,41.958154876,-87.653021789
5.25,10,22,7,41.942691844,-87.65177050700001,41.958154876,-87.653021789
3.25,9,17,1,41.958154876,-87.653021789,41.958154876,-87.653021789
6.25,6,2,2,41.943237122,-87.643470956,41.958154876,-87.653021789
3.25,1,13,6,41.833517885999996,-87.681355829,41.833517885999996,-87.681355829
3.25,10,23,5,41.928967266,-87.656156831,41.928967266,-87.656156831
11.25,12,20,6,41.899506548000005,-87.67960028700001,41.928967266,-87.656156831
7.25,7,17,7,41.907412816,-87.640901525,41.921778188000005,-87.651061884
4.45,11,1,5,41.921854911,-87.64621097700001,41.921778188000005,-87.651061884
6.65,3,20,7,41.929077655,-87.646293476,41.921778188000005,-87.651061884
5.25,5,3,7,41.921854911,-87.64621097700001,41.921778188000005,-87.651061884
6.05,6,16,6,41.922082541,-87.63415609299999,41.921778188000005,-87.651061884
8.45,2,22,7,41.94136566,-87.680826903,41.921778188000005,-87.651061884
6.45,2,20,4,41.904935302,-87.64990722600001,41.914616286,-87.631717366
4.84,1,21,1,41.921854911,-87.64621097700001,41.914616286,-87.631717366
7.45,10,18,1,41.934762456,-87.639853859,41.914616286,-87.631717366
6.05,10,22,1,41.92926299,-87.63589095399999,41.914616286,-87.631717366
8.25,4,17,3,41.904935302,-87.64990722600001,41.914616286,-87.631717366
4.45,7,20,4,41.922082541,-87.63415609299999,41.914616286,-87.631717366
10.65,10,10,6,41.962178629,-87.645378762,41.914616286,-87.631717366
8.25,12,1,1,41.936310131,-87.651562592,41.914616286,-87.631717366
8.25,7,0,2,41.946489764,-87.647113634,41.914616286,-87.631717366
6.65,6,8,6,41.905857769,-87.63086502700001,41.914616286,-87.631717366
5.45,9,20,6,41.921854911,-87.64621097700001,41.914616286,-87.631717366
8.45,6,2,7,41.941488234,-87.671107656,41.914616286,-87.631717366
8.25,8,18,7,41.950673358,-87.666536281,41.972562538000005,-87.678845966
9.05,2,19,6,41.945010151,-87.680928225,41.972562538000005,-87.678845966
25.05,12,9,3,42.001571027,-87.695012589,41.899602111,-87.633308037
13.05,7,21,2,41.850266366,-87.66756931200001,41.899602111,-87.633308037
16.65,12,21,5,41.857183858,-87.620334624,41.899602111,-87.633308037
21.05,1,14,4,42.001571027,-87.695012589,41.899602111,-87.633308037
16.25,10,7,5,41.938666196,-87.71121059299999,41.899602111,-87.633308037
18.45,2,15,4,41.953582125,-87.72345239,41.899602111,-87.633308037
13.65,12,12,2,41.857183858,-87.620334624,41.899602111,-87.633308037
9.5,5,18,6,41.936310131,-87.651562592,41.935988906,-87.670966384
7.85,3,19,7,41.929077655,-87.646293476,41.935988906,-87.670966384
7.45,4,0,7,41.928391397,-87.704907236,41.935983574,-87.67582192799999
7.85,5,22,6,41.958055933000004,-87.660389456,41.938391258,-87.63857492
6.0,8,18,7,41.943155086,-87.640698076,41.938391258,-87.63857492
7.05,9,19,7,41.962178629,-87.645378762,41.938391258,-87.63857492
5.05,9,18,4,41.87101588,-87.631406525,41.877406123,-87.62197165200001
17.85,9,15,7,41.904711999999996,-87.70188455899999,41.877406123,-87.62197165200001
14.25,9,9,6,41.934762456,-87.639853859,41.877406123,-87.62197165200001
12.65,12,21,3,41.892433155999996,-87.66962393,41.877406123,-87.62197165200001
25.45,9,5,2,41.975170943,-87.687515515,41.980264315,-87.913624596
21.65,9,21,2,41.94651142,-87.80602000200001,41.980264315,-87.913624596
26.45,8,6,6,41.975170943,-87.687515515,41.980264315,-87.913624596
26.05,3,20,6,41.968069,-87.72155906299999,41.980264315,-87.913624596
39.45,2,5,1,41.842076117,-87.63397342200001,41.980264315,-87.913624596
14.05,10,16,1,41.978829526,-87.77116670299999,41.980264315,-87.913624596
20.25,9,17,3,41.985015101,-87.804532006,41.980264315,-87.913624596
38.05,6,7,3,41.968069,-87.72155906299999,41.79259236,-87.76961545299999
22.05,11,6,2,41.717493036,-87.648895072,41.79259236,-87.76961545299999
19.05,12,9,3,41.857183858,-87.620334624,41.79259236,-87.76961545299999
12.45,4,22,6,41.950673358,-87.666536281,41.950545696,-87.67618249600001
7.45,3,2,1,41.942691844,-87.65177050700001,41.950545696,-87.67618249600001
4.25,2,20,7,41.921778188000005,-87.651061884,41.916473316,-87.64118365700001
5.45,1,14,1,41.942577185,-87.647078509,41.938232293,-87.646782081
3.25,5,20,7,41.938232293,-87.646782081,41.938232293,-87.646782081
10.25,7,2,7,41.928967266,-87.656156831,41.89830587,-87.65361398200001
13.45,11,3,7,41.94258518,-87.65664409200001,41.89830587,-87.65361398200001
7.65,1,19,7,41.899737388,-87.664953917,41.89830587,-87.65361398200001
12.25,7,2,6,41.928391397,-87.704907236,41.934762456,-87.639853859
12.45,5,17,7,41.906650766,-87.66533766,41.934762456,-87.639853859
33.25,10,5,7,41.953582125,-87.72345239,41.985015101,-87.804532006
5.45,2,22,5,41.929046936999995,-87.65131087700001,41.936159071,-87.661265218
9.65,4,1,7,41.905857769,-87.63086502700001,41.936159071,-87.661265218
16.45,4,22,6,41.906025969,-87.67531162200001,41.936159071,-87.661265218
8.05,3,20,6,41.957903897,-87.671518011,41.936159071,-87.661265218
5.85,7,0,3,41.906025969,-87.67531162200001,41.904711999999996,-87.70188455899999
8.05,6,19,6,41.945170453,-87.668794439,41.921701492,-87.65591184799999
12.05,11,3,1,41.928619051,-87.685362024,41.921701492,-87.65591184799999
4.45,11,15,7,41.921778188000005,-87.651061884,41.921701492,-87.65591184799999
7.25,12,19,2,41.921778188000005,-87.651061884,41.934539715999996,-87.643022804
5.85,2,0,1,41.928967266,-87.656156831,41.934539715999996,-87.643022804
14.05,3,20,6,41.906025969,-87.67531162200001,41.934539715999996,-87.643022804
3.25,11,20,5,41.934762456,-87.639853859,41.934539715999996,-87.643022804
16.05,12,23,6,41.953400044,-87.64600706600001,41.859349715,-87.617358006
16.05,5,10,6,41.943155086,-87.640698076,41.859349715,-87.617358006
12.45,6,7,2,41.922082541,-87.63415609299999,41.859349715,-87.617358006
7.05,8,22,4,41.906025969,-87.67531162200001,41.906025969,-87.67531162200001
4.65,11,22,5,41.920451512,-87.67995476799999,41.906025969,-87.67531162200001
3.25,12,3,6,41.906025969,-87.67531162200001,41.906025969,-87.67531162200001
4.45,1,1,1,41.899506548000005,-87.67960028700001,41.906025969,-87.67531162200001
4.25,10,23,5,41.906025969,-87.67531162200001,41.906025969,-87.67531162200001
10.25,11,0,1,41.867902418,-87.642958665,41.906025969,-87.67531162200001
7.45,12,1,7,41.911972301,-87.683642922,41.892658108,-87.652534484
7.65,2,22,1,41.905857769,-87.63086502700001,41.892658108,-87.652534484
6.45,11,19,7,41.899506548000005,-87.67960028700001,41.892658108,-87.652534484
9.45,6,20,7,41.909495669,-87.630963601,41.892658108,-87.652534484
5.25,5,22,6,41.87866742,-87.671653621,41.892355048,-87.67450678799999
10.65,5,19,6,41.935983574,-87.67582192799999,41.899589796,-87.674719134
8.05,5,19,4,41.921877461,-87.66407824,41.899589796,-87.674719134
3.25,11,0,6,41.899589796,-87.674719134,41.899589796,-87.674719134
5.05,2,19,2,41.911972301,-87.683642922,41.899506548000005,-87.67960028700001
4.85,10,22,6,41.906707792,-87.684685949,41.899506548000005,-87.67960028700001
8.65,6,3,7,41.906025969,-87.67531162200001,41.899506548000005,-87.67960028700001
7.25,11,23,7,41.921701492,-87.65591184799999,41.907520075,-87.62665890000001
6.65,1,4,7,41.921778188000005,-87.651061884,41.907520075,-87.62665890000001
9.65,10,21,7,41.936310131,-87.651562592,41.907520075,-87.62665890000001
11.25,11,21,6,41.962178629,-87.645378762,41.907520075,-87.62665890000001
8.45,1,3,1,41.929046936999995,-87.65131087700001,41.907520075,-87.62665890000001
10.85,9,9,3,41.87101588,-87.631406525,41.870415,-87.67508562100001
3.25,8,16,4,41.870415,-87.67508562100001,41.870415,-87.67508562100001
26.85,2,4,4,41.878914496,-87.70589713,41.812948939,-87.61785967600001
8.25,6,14,6,41.808916283,-87.596183344,41.812948939,-87.61785967600001
15.25,6,17,7,41.993930128,-87.75835358799999,41.927260956,-87.765501609
24.05,4,8,4,41.839086906,-87.71400380700001,41.927260956,-87.765501609
4.25,8,1,7,41.927260956,-87.765501609,41.927260956,-87.765501609
8.05,4,5,7,41.938666196,-87.71121059299999,41.927260956,-87.765501609
9.25,1,2,7,41.928967266,-87.656156831,41.928391397,-87.704907236
6.65,1,21,5,41.943237122,-87.643470956,41.936237179,-87.656411531
4.85,1,3,1,41.935988906,-87.670966384,41.936237179,-87.656411531
5.05,6,0,1,41.942691844,-87.65177050700001,41.936237179,-87.656411531
8.85,6,2,1,41.906025969,-87.67531162200001,41.936237179,-87.656411531
3.45,3,22,7,41.936159071,-87.661265218,41.936237179,-87.656411531
8.65,11,19,6,41.950545696,-87.67618249600001,41.936237179,-87.656411531
8.85,2,18,1,41.962178629,-87.645378762,41.936237179,-87.656411531
7.65,1,1,1,41.929046936999995,-87.65131087700001,41.905857769,-87.63086502700001
6.45,9,21,2,41.922082541,-87.63415609299999,41.905857769,-87.63086502700001
14.45,10,22,7,41.950545696,-87.67618249600001,41.905857769,-87.63086502700001
5.65,11,12,5,41.916473316,-87.64118365700001,41.905857769,-87.63086502700001
3.25,7,6,2,41.905857769,-87.63086502700001,41.905857769,-87.63086502700001
10.05,6,16,6,41.892658108,-87.652534484,41.905857769,-87.63086502700001
7.85,10,0,2,41.949139771,-87.65680390899999,41.922082541,-87.63415609299999
5.65,1,15,1,41.921701492,-87.65591184799999,41.922082541,-87.63415609299999
11.75,12,1,1,41.958154876,-87.653021789,41.922082541,-87.63415609299999
5.65,6,23,5,41.934659157,-87.646729729,41.922082541,-87.63415609299999
7.25,11,19,7,41.949829346,-87.64396537,41.922082541,-87.63415609299999
5.25,2,20,5,41.921701492,-87.65591184799999,41.922082541,-87.63415609299999
10.45,5,20,5,41.89967018,-87.66983779799999,41.922082541,-87.63415609299999
12.85,10,1,1,41.958154876,-87.653021789,41.890922026,-87.618868355
10.65,10,19,3,41.922082541,-87.63415609299999,41.890922026,-87.618868355
18.25,2,14,2,41.790506261,-87.58314371700001,41.890922026,-87.618868355
12.85,11,3,7,41.949829346,-87.64396537,41.890922026,-87.618868355
12.25,7,20,5,41.936310131,-87.651562592,41.890922026,-87.618868355
8.45,7,18,7,41.899737388,-87.664953917,41.890922026,-87.618868355
11.45,11,23,3,41.938391258,-87.63857492,41.890922026,-87.618868355
6.05,12,19,2,41.905857769,-87.63086502700001,41.890922026,-87.618868355
10.65,11,15,7,41.922082541,-87.63415609299999,41.890922026,-87.618868355
17.65,7,17,6,41.945282331,-87.661545096,41.890922026,-87.618868355
9.45,11,16,7,41.904935302,-87.64990722600001,41.890922026,-87.618868355
13.05,7,23,7,41.929077655,-87.646293476,41.890922026,-87.618868355
12.45,6,0,1,41.942577185,-87.647078509,41.921125914,-87.699754406
9.45,8,4,1,41.921854911,-87.64621097700001,41.921273105,-87.68508211
7.85,5,23,7,41.921854911,-87.64621097700001,41.921273105,-87.68508211
9.45,7,18,5,41.870415,-87.67508562100001,41.899737388,-87.664953917
10.05,10,20,6,41.921778188000005,-87.651061884,41.899737388,-87.664953917
8.05,8,14,3,41.835117986,-87.61867776700001,41.792357223,-87.61793138
8.65,7,9,3,41.77887686,-87.594925439,41.792357223,-87.61793138
15.05,5,14,7,41.906025969,-87.67531162200001,41.934659157,-87.646729729
6.85,12,17,7,41.945170453,-87.668794439,41.934659157,-87.646729729
4.25,3,23,7,41.942691844,-87.65177050700001,41.934659157,-87.646729729
11.85,3,1,7,41.934762456,-87.639853859,41.934659157,-87.646729729
8.65,5,3,7,41.916473316,-87.64118365700001,41.934659157,-87.646729729
7.05,4,21,7,41.936310131,-87.651562592,41.928619051,-87.685362024
11.85,7,1,1,41.934539715999996,-87.643022804,41.892536872,-87.65986431799999
5.65,10,19,6,41.899737388,-87.664953917,41.892536872,-87.65986431799999
10.25,3,21,7,41.929046936999995,-87.65131087700001,41.892536872,-87.65986431799999
6.65,10,21,6,41.904935302,-87.64990722600001,41.892536872,-87.65986431799999
8.45,3,11,2,41.849246754,-87.624135298,41.884987192,-87.620992913
16.65,9,16,5,41.790506261,-87.58314371700001,41.884987192,-87.620992913
8.05,4,13,4,41.897983898,-87.64149153299999,41.884987192,-87.620992913
12.65,3,22,3,41.934659157,-87.646729729,41.884987192,-87.620992913
10.65,5,16,6,41.849246754,-87.624135298,41.884987192,-87.620992913
9.65,5,11,3,41.849246754,-87.624135298,41.884987192,-87.620992913
12.85,11,7,5,41.929077655,-87.646293476,41.884987192,-87.620992913
18.65,2,8,4,41.979912445,-87.66418824200001,41.884987192,-87.620992913
12.65,7,9,2,41.934762456,-87.639853859,41.884987192,-87.620992913
14.65,9,23,1,41.942691844,-87.65177050700001,41.884987192,-87.620992913
14.25,1,22,4,41.922082541,-87.63415609299999,41.884987192,-87.620992913
13.45,7,10,7,41.949829346,-87.64396537,41.884987192,-87.620992913
12.65,8,2,6,41.942691844,-87.65177050700001,41.884987192,-87.620992913
13.65,10,11,5,41.943155086,-87.640698076,41.884987192,-87.620992913
11.25,8,20,5,41.914747305,-87.654007029,41.884987192,-87.620992913
12.65,11,3,6,41.929046936999995,-87.65131087700001,41.884987192,-87.620992913
14.05,7,3,1,41.936310131,-87.651562592,41.884987192,-87.620992913
12.25,3,20,6,41.921877461,-87.66407824,41.884987192,-87.620992913
7.85,11,1,5,41.905857769,-87.63086502700001,41.884987192,-87.620992913
7.65,5,20,4,41.904935302,-87.64990722600001,41.929272532,-87.673807238
3.25,8,17,2,41.953582125,-87.72345239,41.953582125,-87.72345239
4.65,5,20,7,41.953582125,-87.72345239,41.953582125,-87.72345239
6.65,12,20,4,41.953582125,-87.72345239,41.953582125,-87.72345239
3.25,7,7,3,41.953582125,-87.72345239,41.953582125,-87.72345239
10.25,2,3,2,41.975170943,-87.687515515,41.953582125,-87.72345239
6.65,12,23,7,41.921125914,-87.699754406,41.919181736999995,-87.721248555
7.05,7,22,7,41.928967266,-87.656156831,41.945010151,-87.680928225
15.65,3,9,6,41.936159071,-87.661265218,41.880994471,-87.632746489
6.05,4,14,7,41.87101588,-87.631406525,41.880994471,-87.632746489
15.65,7,8,4,41.943155086,-87.640698076,41.880994471,-87.632746489
15.05,8,16,7,41.934762456,-87.639853859,41.880994471,-87.632746489
5.65,7,10,2,41.867902418,-87.642958665,41.880994471,-87.632746489
7.85,7,7,4,41.905857769,-87.63086502700001,41.880994471,-87.632746489
16.05,6,8,5,41.953400044,-87.64600706600001,41.880994471,-87.632746489
6.25,8,2,7,41.867902418,-87.642958665,41.880994471,-87.632746489
18.65,1,15,2,41.790506261,-87.58314371700001,41.880994471,-87.632746489
20.85,11,9,2,41.979912445,-87.66418824200001,41.880994471,-87.632746489
8.25,5,9,2,41.892658108,-87.652534484,41.880994471,-87.632746489
8.85,7,17,5,41.904935302,-87.64990722600001,41.880994471,-87.632746489
10.85,6,12,6,41.929077655,-87.646293476,41.880994471,-87.632746489
7.85,2,6,5,41.905857769,-87.63086502700001,41.880994471,-87.632746489
8.05,6,16,4,41.905857769,-87.63086502700001,41.880994471,-87.632746489
16.25,8,9,3,41.805911699,-87.58747925799999,41.880994471,-87.632746489
16.65,3,17,4,41.953400044,-87.64600706600001,41.880994471,-87.632746489
8.05,6,19,1,41.905857769,-87.63086502700001,41.880994471,-87.632746489
10.85,9,11,2,41.921778356,-87.641459759,41.880994471,-87.632746489
12.25,4,10,5,41.938391258,-87.63857492,41.880994471,-87.632746489
8.45,12,14,3,41.907412816,-87.640901525,41.880994471,-87.632746489
15.25,7,10,6,41.958154876,-87.653021789,41.880994471,-87.632746489
7.25,9,7,6,41.892658108,-87.652534484,41.880994471,-87.632746489
6.85,9,12,6,41.867902418,-87.642958665,41.880994471,-87.632746489
5.85,3,10,6,41.87101588,-87.631406525,41.880994471,-87.632746489
9.65,8,6,3,41.906650766,-87.66533766,41.880994471,-87.632746489
9.85,3,14,1,41.922082541,-87.63415609299999,41.880994471,-87.632746489
7.65,7,4,7,41.899737388,-87.664953917,41.88528132,-87.65723320000001
10.25,3,10,7,41.909495669,-87.630963601,41.88528132,-87.65723320000001
9.05,5,11,5,41.87101588,-87.631406525,41.88528132,-87.65723320000001
12.05,8,11,7,41.922082541,-87.63415609299999,41.88528132,-87.65723320000001
12.05,10,23,6,41.952822916,-87.65324399200001,41.93749397,-87.70998733799999
7.05,5,4,7,41.968069,-87.72155906299999,41.993930128,-87.75835358799999
8.05,2,17,7,41.850266366,-87.66756931200001,41.857183858,-87.620334624
8.25,3,8,6,41.850266366,-87.66756931200001,41.857183858,-87.620334624
14.5,5,18,3,41.808916283,-87.596183344,41.857183858,-87.620334624
12.05,4,9,1,41.836150155,-87.648787952,41.857183858,-87.620334624
3.85,2,8,6,41.857183858,-87.620334624,41.857183858,-87.620334624
5.25,2,2,1,41.935988906,-87.670966384,41.928945904,-87.66089257
4.45,8,5,1,41.921778356,-87.641459759,41.92926299,-87.63589095399999
6.45,8,12,7,41.942691844,-87.65177050700001,41.92926299,-87.63589095399999
6.05,8,21,6,41.922082541,-87.63415609299999,41.92926299,-87.63589095399999
3.25,6,16,1,41.92926299,-87.63589095399999,41.92926299,-87.63589095399999
7.45,5,3,1,41.905857769,-87.63086502700001,41.92926299,-87.63589095399999
11.65,7,20,6,41.921877461,-87.66407824,41.891971508000005,-87.612945414
12.65,8,1,1,41.928967266,-87.656156831,41.891971508000005,-87.612945414
17.45,12,18,7,41.790506261,-87.58314371700001,41.891971508000005,-87.612945414
6.05,5,23,5,41.934659157,-87.646729729,41.946294535999996,-87.65429808399999
10.25,6,16,1,41.914747305,-87.654007029,41.946294535999996,-87.65429808399999
4.65,10,21,1,41.936237179,-87.656411531,41.946294535999996,-87.65429808399999
5.45,4,23,7,41.936310131,-87.651562592,41.946294535999996,-87.65429808399999
6.05,11,22,6,41.957530922,-87.66661144,41.946294535999996,-87.65429808399999
5.25,1,0,7,41.929077655,-87.646293476,41.921854911,-87.64621097700001
7.45,3,22,7,41.929272532,-87.673807238,41.921854911,-87.64621097700001
8.65,12,2,1,41.94136566,-87.680826903,41.921854911,-87.64621097700001
4.84,7,0,1,41.921778356,-87.641459759,41.921854911,-87.64621097700001
7.85,9,2,2,41.942691844,-87.65177050700001,41.921854911,-87.64621097700001
4.65,4,22,5,41.914747305,-87.654007029,41.921854911,-87.64621097700001
5.05,3,2,7,41.929046936999995,-87.65131087700001,41.921854911,-87.64621097700001
10.05,5,23,7,41.945170453,-87.668794439,41.978875058,-87.65787126299999
20.85,4,23,2,41.842076117,-87.63397342200001,41.944226601,-87.655998182
11.65,3,16,7,41.938666196,-87.71121059299999,41.944226601,-87.655998182
13.05,6,13,1,41.938666196,-87.71121059299999,41.944226601,-87.655998182
20.05,5,16,2,41.857183858,-87.620334624,41.944226601,-87.655998182
10.25,3,23,2,41.975170943,-87.687515515,41.944226601,-87.655998182
17.64,4,20,4,41.857183858,-87.620334624,41.944226601,-87.655998182
12.05,5,2,7,41.975170943,-87.687515515,41.944226601,-87.655998182
7.25,9,14,1,41.975170943,-87.687515515,41.944226601,-87.655998182
19.25,2,21,7,41.857183858,-87.620334624,41.944226601,-87.655998182
16.25,4,3,1,41.929046936999995,-87.65131087700001,41.871689474,-87.654092652
3.45,9,1,7,41.907412816,-87.640901525,41.907412816,-87.640901525
10.05,6,22,6,41.934762456,-87.639853859,41.907412816,-87.640901525
11.65,7,23,6,41.949220914,-87.651970395,41.915741193,-87.692256326
10.25,11,1,1,41.928619051,-87.685362024,41.915741193,-87.692256326
7.25,3,2,7,41.908378669,-87.670945075,41.915741193,-87.692256326
5.25,8,2,7,41.928763006,-87.665676837,41.936310131,-87.651562592
8.85,1,17,7,41.967011761,-87.670621043,41.936310131,-87.651562592
6.65,12,4,1,41.921701492,-87.65591184799999,41.906650766,-87.66533766
6.65,7,3,7,41.952822916,-87.65324399200001,41.936086535,-87.666110694
